ClientAccountID,CurrencyPrimary,AssetClass,FXRateToBase,Symbol,Description,Conid,SecurityID,SecurityIDType,CUSIP,ISIN,UnderlyingConid,UnderlyingSymbol,Issuer,TradeID,ReportDate,TradeDate,TradeTime,SettleDateTarget,TransactionType,Exchange,Quantity,TradePrice,Multiplier,TradeMoney,Proceeds,Taxes,IBCommission,IBCommissionCurrency,ClosePrice,Open/CloseIndicator,Notes/Codes,CostBasis,FifoPnlRealized,MtmPnl,OrigTradePrice,OrigTradeDate,OrigTradeID,OrigOrderID,Strike,Expiry,Put/Call,Buy/Sell,IBOrderID,IBExecID,BrokerageOrderID,OrderReference,VolatilityOrderLink,OrderPlacementTime,ClearingFirmID,ExchOrderID,ExtExecID,OrderTime,OpenDateTime,HoldingPeriodDateTime,WhenRealized,WhenReopened,LevelOfDetail,ChangeInPrice,ChangeInQuantity,NetCash,OrderType
U1234567,USD,FUT,1,VXX2,VIX 21NOV12,102659817,,,,,13455763,VIX,,301572103,20121119,20121119,94632,20121120,ExchTrade,CFE,-1,15.62,1000,-15620,15620,0,-1.97,USD,15.25,C,P;,-17681.97,-2063.94,370,0,,,0,,11/21/2012,,SELL,233640167,0000d388.50aa282f.03.01,0008b710.0000e969.50a9c123.0001,,1428554351,20121119;094618,,N/A,:290498120.106696:1556096459.0,20121119;094632,--,--,--,--,EXECUTION,0,0,368.03,LMT
U1234567,USD,FUT,1,VXX2,VIX 21NOV12,102659817,,,,,13455763,VIX,,301572477,20121119,20121119,94717,20121120,ExchTrade,CFE,-2,15.65,1000,-31300,31300,0,-3.94,USD,15.25,C,P;,-35363.94,-4067.88,800,0,,,0,,11/21/2012,,SELL,233640167,0000d388.50aa2836.03.01,0008b710.0000e969.50a9c123.0001,,1428554351,20121119;094618,,N/A,:290498120.106696:1556097373.0,20121119;094717,--,--,--,--,EXECUTION,0,0,796.06,LMT
U1234567,USD,FUT,1,VXX2,VIX 21NOV12,102659817,,,,,13455763,VIX,,301572683,20121119,20121119,94802,20121120,ExchTrade,CFE,-2,15.65,1000,-31300,31300,0,-3.94,USD,15.25,C,P;,-35363.94,-4067.88,800,0,,,0,,11/21/2012,,SELL,233640167,0000d388.50aa2846.03.01,0008b710.0000e969.50a9c123.0001,,1428554351,20121119;094618,,N/A,:290498120.106696:1556099371.0,20121119;094802,--,--,--,--,EXECUTION,0,0,796.06,LMT
U1234567,USD,FUT,1,VXX2,VIX 21NOV12,102659817,,,,,13455763,VIX,,301572245,20121119,20121119,94825,20121120,ExchTrade,CFE,-1,15.62,1000,-15620,15620,0,-1.97,USD,15.25,C,P;,-17681.97,-2063.94,370,0,,,0,,11/21/2012,,SELL,233640288,0000d388.50aa284d.03.01,0008b710.0000e969.50a9c123.0002,,1428554351,20121119;094824,,N/A,:290569279.106696:1556100545.0,20121119;094825,--,--,--,--,EXECUTION,0,0,368.03,LMT
U1234567,USD,FUT,1,VXX2,VIX 21NOV12,102659817,,,,,13455763,VIX,,301572945,20121119,20121119,94825,20121120,ExchTrade,CFE,-2,15.63,1000,-31260,31260,0,-3.94,USD,15.25,C,P;,-35363.94,-4107.88,760,0,,,0,,11/21/2012,,SELL,233640288,0000d388.50aa284c.03.01,0008b710.0000e969.50a9c123.0002,,1428554351,20121119;094824,,N/A,:290569279.106696:1556100536.0,20121119;094825,--,--,--,--,EXECUTION,0,0,756.06,LMT
U1234567,USD,FUT,1,VXX2,VIX 21NOV12,102659817,,,,,13455763,VIX,,301572949,20121119,20121119,94825,20121120,ExchTrade,CFE,-2,15.62,1000,-31240,31240,0,-3.94,USD,15.25,C,P;,-35363.94,-4127.88,740,0,,,0,,11/21/2012,,SELL,233640288,0000d388.50aa284e.03.01,0008b710.0000e969.50a9c123.0002,,1428554351,20121119;094824,,N/A,:290569279.106696:1556100551.0,20121119;094825,--,--,--,--,EXECUTION,0,0,736.06,LMT
U1234567,USD,FUT,1,VXX2,VIX 21NOV12,102659817,,,,,13455763,VIX,,301572950,20121119,20121119,94825,20121120,ExchTrade,CFE,-1,15.62,1000,-15620,15620,0,-1.97,USD,15.25,C,P;,-17681.97,-2063.94,370,0,,,0,,11/21/2012,,SELL,233640288,0000d388.50aa284f.03.01,0008b710.0000e969.50a9c123.0002,,1428554351,20121119;094824,,N/A,:290569279.106696:1556100557.0,20121119;094825,--,--,--,--,EXECUTION,0,0,368.03,LMT
U1234567,USD,FUT,1,VXX2,VIX 21NOV12,102659817,,,,,13455763,VIX,,301572952,20121119,20121119,94825,20121120,ExchTrade,CFE,-19,15.62,1000,-296780,296780,0,-37.43,USD,15.25,C,P;,-331567.43,-34824.86,7030,0,,,0,,11/21/2012,,SELL,233640288,0000d388.50aa2850.03.01,0008b710.0000e969.50a9c123.0002,,1428554351,20121119;094824,,N/A,:290569279.106696:1556100579.0,20121119;094825,--,--,--,--,EXECUTION,0,0,6992.57,LMT
U1234567,USD,FUT,1,VXX2,VIX 21NOV12,102659817,,,,,13455763,VIX,,301572255,20121119,20121119,94832,20121120,ExchTrade,CFE,-1,15.59,1000,-15590,15590,0,-1.97,USD,15.25,C,P;,-17381.97,-1793.94,340,0,,,0,,11/21/2012,,SELL,233640288,0000d388.50aa2851.03.01,0008b710.0000e969.50a9c123.0002,,1428554351,20121119;094824,,N/A,:290569279.106696:1556101014.0,20121119;094832,--,--,--,--,EXECUTION,0,0,338.03,LMT
U1234567,USD,FUT,1,VXX2,VIX 21NOV12,102659817,,,,,13455763,VIX,,301572258,20121119,20121119,94832,20121120,ExchTrade,CFE,-1,15.57,1000,-15570,15570,0,-1.97,USD,15.25,C,P;,-17351.97,-1783.94,320,0,,,0,,11/21/2012,,SELL,233640288,0000d388.50aa2854.03.01,0008b710.0000e969.50a9c123.0002,,1428554351,20121119;094824,,N/A,:290569279.106696:1556101045.0,20121119;094832,--,--,--,--,EXECUTION,0,0,318.03,LMT
U1234567,USD,FUT,1,VXX2,VIX 21NOV12,102659817,,,,,13455763,VIX,,301572961,20121119,20121119,94832,20121120,ExchTrade,CFE,-1,15.59,1000,-15590,15590,0,-1.97,USD,15.25,C,P;,-17371.97,-1783.94,340,0,,,0,,11/21/2012,,SELL,233640288,0000d388.50aa2852.03.01,0008b710.0000e969.50a9c123.0002,,1428554351,20121119;094824,,N/A,:290569279.106696:1556101029.0,20121119;094832,--,--,--,--,EXECUTION,0,0,338.03,LMT
U1234567,USD,FUT,1,VXX2,VIX 21NOV12,102659817,,,,,13455763,VIX,,301572962,20121119,20121119,94832,20121120,ExchTrade,CFE,-1,15.59,1000,-15590,15590,0,-1.97,USD,15.25,C,P;,-17371.97,-1783.94,340,0,,,0,,11/21/2012,,SELL,233640288,0000d388.50aa2853.03.01,0008b710.0000e969.50a9c123.0002,,1428554351,20121119;094824,,N/A,:290569279.106696:1556101035.0,20121119;094832,--,--,--,--,EXECUTION,0,0,338.03,LMT
U1234567,USD,FUT,1,VXX2,VIX 21NOV12,102659817,,,,,13455763,VIX,,301572260,20121119,20121119,94834,20121120,ExchTrade,CFE,-1,15.57,1000,-15570,15570,0,-1.97,USD,15.25,C,P;,-17371.97,-1803.94,320,0,,,0,,11/21/2012,,SELL,233640288,0000d388.50aa2855.03.01,0008b710.0000e969.50a9c123.0002,,1428554351,20121119;094824,,N/A,:290569279.106696:1556101122.0,20121119;094834,--,--,--,--,EXECUTION,0,0,318.03,LMT
U1234567,USD,FUT,1,VXX2,VIX 21NOV12,102659817,,,,,13455763,VIX,,301572263,20121119,20121119,94835,20121120,ExchTrade,CFE,-1,15.59,1000,-15590,15590,0,-1.97,USD,15.25,C,P;,-17371.97,-1783.94,340,0,,,0,,11/21/2012,,SELL,233640288,0000d388.50aa2858.03.01,0008b710.0000e969.50a9c123.0002,,1428554351,20121119;094824,,N/A,:290569279.106696:1556101420.0,20121119;094835,--,--,--,--,EXECUTION,0,0,338.03,LMT
U1234567,USD,FUT,1,VXX2,VIX 21NOV12,102659817,,,,,13455763,VIX,,301572969,20121119,20121119,94835,20121120,ExchTrade,CFE,-1,15.59,1000,-15590,15590,0,-1.97,USD,15.25,C,P;,-17371.97,-1783.94,340,0,,,0,,11/21/2012,,SELL,233640288,0000d388.50aa2856.03.01,0008b710.0000e969.50a9c123.0002,,1428554351,20121119;094824,,N/A,:290569279.106696:1556101411.0,20121119;094835,--,--,--,--,EXECUTION,0,0,338.03,LMT
U1234567,USD,FUT,1,VXX2,VIX 21NOV12,102659817,,,,,13455763,VIX,,301572672,20121119,20121119,94920,20121120,ExchTrade,CFE,-63,15.59,1000,-982170,982170,0,-124.11,USD,15.25,C,P;,-1105524.11,-123478.22,21420,0,,,0,,11/21/2012,,SELL,233640288,0000d388.50aa285d.03.01,0008b710.0000e969.50a9c123.0002,,1428554351,20121119;094824,,N/A,:290569279.106696:1556101931.0,20121119;094920,--,--,--,--,EXECUTION,0,0,21295.89,LMT
U1234567,USD,FUT,1,VXX2,VIX 21NOV12,102659817,,,,,13455763,VIX,,301575583,20121119,20121119,95319,20121120,ExchTrade,CFE,-36,15.61,1000,-561960,561960,0,-70.92,USD,15.25,C,P;,-631510.92,-69621.84,12960,0,,,0,,11/21/2012,,SELL,233642247,0000d388.50aa288e.03.01,0008b710.0000e969.50a9c127.0001,,1428554353,20121119;095319,,N/A,:290717625.106696:1556115729.0,20121119;095319,--,--,--,--,EXECUTION,0,0,12889.08,LMT
U1234567,USD,FUT,1,VXX2,VIX 21NOV12,102659817,,,,,13455763,VIX,,301575587,20121119,20121119,95322,20121120,ExchTrade,CFE,-19,15.61,1000,-296590,296590,0,-37.43,USD,15.25,C,P;,-333297.43,-36744.86,6840,0,,,0,,11/21/2012,,SELL,233642247,0000d388.50aa288f.03.01,0008b710.0000e969.50a9c127.0001,,1428554353,20121119;095319,,N/A,:290717625.106696:1556115923.0,20121119;095322,--,--,--,--,EXECUTION,0,0,6802.57,LMT
U1234567,USD,FUT,1,VXX2,VIX 21NOV12,102659817,,,,,13455763,VIX,,301575662,20121119,20121119,95400,20121120,ExchTrade,CFE,-1,15.62,1000,-15620,15620,0,-1.97,USD,15.25,C,P;,-17541.97,-1923.94,370,0,,,0,,11/21/2012,,SELL,233642247,0000d388.50aa28a0.03.01,0008b710.0000e969.50a9c127.0002,,1428554353,20121119;095327,,N/A,:290719598.106696:1556117410.0,20121119;095400,--,--,--,--,EXECUTION,0,0,368.03,LMT
U1234567,USD,FUT,1,VXX2,VIX 21NOV12,102659817,,,,,13455763,VIX,,301574730,20121119,20121119,95402,20121120,ExchTrade,CFE,-40,15.62,1000,-624800,624800,0,-78.8,USD,15.25,C,P;,-701078.8,-76357.6,14800,0,,,0,,11/21/2012,,SELL,233642247,0000d388.50aa28a2.03.01,0008b710.0000e969.50a9c127.0002,,1428554353,20121119;095327,,N/A,:290719598.106696:1556117945.0,20121119;095402,--,--,--,--,EXECUTION,0,0,14721.2,LMT
U1234567,USD,FUT,1,VXX2,VIX 21NOV12,102659817,,,,,13455763,VIX,,301574779,20121119,20121119,95410,20121120,ExchTrade,CFE,-4,15.62,1000,-62480,62480,0,-7.88,USD,15.25,C,P;,-70067.88,-7595.76,1480,0,,,0,,11/21/2012,,SELL,233642247,0000d388.50aa28a3.03.01,0008b710.0000e969.50a9c127.0002,,1428554353,20121119;095327,,N/A,:290719598.106696:1556118113.0,20121119;095410,--,--,--,--,EXECUTION,0,0,1472.12,LMT
U1234567,USD,FUT,1,VXX2,VIX 21NOV12,102659817,,,,,13455763,VIX,,301575910,20121119,20121119,95433,20121120,ExchTrade,CFE,-8,15.62,1000,-124960,124960,0,-15.76,USD,15.25,C,P;,-140175.76,-15231.52,2960,0,,,0,,11/21/2012,,SELL,233642391,0000d388.50aa28a5.03.01,0008b710.0000e969.50a9c12a.0001,,1428554354,20121119;095433,,N/A,:290737540.106696:1556118256.0,20121119;095433,--,--,--,--,EXECUTION,0,0,2944.24,LMT
U1234567,USD,FUT,1,VXX2,VIX 21NOV12,102659817,,,,,13455763,VIX,,301574948,20121119,20121119,95444,20121120,ExchTrade,CFE,-1,15.6,1000,-15600,15600,0,-1.97,USD,15.25,C,P;,-17521.97,-1923.94,350,0,,,0,,11/21/2012,,SELL,233642391,0000d388.50aa28a9.03.01,0008b710.0000e969.50a9c12a.0001,,1428554354,20121119;095433,,N/A,:290737540.106696:1556118469.0,20121119;095444,--,--,--,--,EXECUTION,0,0,348.03,LMT
U1234567,USD,FUT,1,VXX2,VIX 21NOV12,102659817,,,,,13455763,VIX,,301574974,20121119,20121119,95455,20121120,ExchTrade,CFE,-2,15.59,1000,-31180,31180,0,-3.94,USD,15.25,C,P;,-35043.94,-3867.88,680,0,,,0,,11/21/2012,,SELL,233642391,0000d388.50aa28ab.03.01,0008b710.0000e969.50a9c12a.0001,,1428554354,20121119;095433,,N/A,:290737540.106696:1556118533.0,20121119;095455,--,--,--,--,EXECUTION,0,0,676.06,LMT
U1234567,USD,FUT,1,VXX2,VIX 21NOV12,102659817,,,,,13455763,VIX,,301576079,20121119,20121119,95455,20121120,ExchTrade,CFE,-1,15.59,1000,-15590,15590,0,-1.97,USD,15.25,C,P;,-17521.97,-1933.94,340,0,,,0,,11/21/2012,,SELL,233642391,0000d388.50aa28ac.03.01,0008b710.0000e969.50a9c12a.0001,,1428554354,20121119;095433,,N/A,:290737540.106696:1556118542.0,20121119;095455,--,--,--,--,EXECUTION,0,0,338.03,LMT
U1234567,USD,FUT,1,VXX2,VIX 21NOV12,102659817,,,,,13455763,VIX,,301575005,20121119,20121119,95503,20121120,ExchTrade,CFE,-1,15.57,1000,-15570,15570,0,-1.97,USD,15.25,C,P;,-17521.97,-1953.94,320,0,,,0,,11/21/2012,,SELL,233642391,0000d388.50aa28af.03.01,0008b710.0000e969.50a9c12a.0001,,1428554354,20121119;095433,,N/A,:290737540.106696:1556118617.0,20121119;095503,--,--,--,--,EXECUTION,0,0,318.03,LMT
U1234567,USD,FUT,1,VXX2,VIX 21NOV12,102659817,,,,,13455763,VIX,,301576093,20121119,20121119,95503,20121120,ExchTrade,CFE,-1,15.59,1000,-15590,15590,0,-1.97,USD,15.25,C,P;,-17521.97,-1933.94,340,0,,,0,,11/21/2012,,SELL,233642391,0000d388.50aa28ad.03.01,0008b710.0000e969.50a9c12a.0001,,1428554354,20121119;095433,,N/A,:290737540.106696:1556118589.0,20121119;095503,--,--,--,--,EXECUTION,0,0,338.03,LMT
U1234567,USD,FUT,1,VXX2,VIX 21NOV12,102659817,,,,,13455763,VIX,,301576095,20121119,20121119,95503,20121120,ExchTrade,CFE,-2,15.59,1000,-31180,31180,0,-3.94,USD,15.25,C,P;,-35043.94,-3867.88,680,0,,,0,,11/21/2012,,SELL,233642391,0000d388.50aa28ae.03.01,0008b710.0000e969.50a9c12a.0001,,1428554354,20121119;095433,,N/A,:290737540.106696:1556118595.0,20121119;095503,--,--,--,--,EXECUTION,0,0,676.06,LMT
U1234567,USD,FUT,1,VXX2,VIX 21NOV12,102659817,,,,,13455763,VIX,,301575341,20121119,20121119,95537,20121120,ExchTrade,CFE,-5,15.59,1000,-77950,77950,0,-9.85,USD,15.25,C,P;,-87569.85,-9629.7,1700,0,,,0,,11/21/2012,,SELL,233642391,0000d388.50aa28b1.03.01,0008b710.0000e969.50a9c12a.0001,,1428554354,20121119;095433,,N/A,:290737540.106696:1556119316.0,20121119;095537,--,--,--,--,EXECUTION,0,0,1690.15,LMT
U1234567,USD,FUT,1,VXX2,VIX 21NOV12,102659817,,,,,13455763,VIX,,301575590,20121119,20121119,95549,20121120,ExchTrade,CFE,-55,15.59,1000,-857450,857450,0,-108.35,USD,15.25,C,P;,-983808.35,-126466.7,18700,0,,,0,,11/21/2012,,SELL,233642391,0000d388.50aa28b3.03.01,0008b710.0000e969.50a9c12a.0001,,1428554354,20121119;095433,,N/A,:290737540.106696:1556119509.0,20121119;095549,--,--,--,--,EXECUTION,0,0,18591.65,LMT
U1234567,USD,FUT,1,VXZ2,VIX 19DEC12,105079271,,,,,13455763,VIX,,301552666,20121119,20121119,83340,20121120,ExchTrade,CFE,4,17.59,1000,70360,-70360,0,-7.88,USD,16.6,C,P;,74442.12,4074.24,-3960,0,,,0,,12/19/2012,,BUY,233626476,0000d388.50aa2654.02.01,0008b710.0000e969.50a9c0ee.0002,,1428554336,20121119;083340,,N/A,:289634466.106696:1556039362.0,20121119;083340,--,--,--,--,EXECUTION,0,0,-3967.88,LMT
U1234567,USD,FUT,1,VXZ2,VIX 19DEC12,105079271,,,,,13455763,VIX,,301553775,20121119,20121119,83817,20121120,ExchTrade,CFE,4,17.63,1000,70520,-70520,0,-7.88,USD,16.6,C,P;,74392.12,3864.24,-4120,0,,,0,,12/19/2012,,BUY,233626476,0000d388.50aa2669.02.01,0008b710.0000e969.50a9c0ee.0002,,1428554336,20121119;083340,,N/A,:289634466.106696:1556042189.0,20121119;083817,--,--,--,--,EXECUTION,0,0,-4127.88,LMT
U1234567,USD,FUT,1,VXZ2,VIX 19DEC12,105079271,,,,,13455763,VIX,,301553791,20121119,20121119,83836,20121120,ExchTrade,CFE,1,17.63,1000,17630,-17630,0,-1.97,USD,16.6,C,P;,18598.03,966.06,-1030,0,,,0,,12/19/2012,,BUY,233626476,0000d388.50aa266c.02.01,0008b710.0000e969.50a9c0ee.0002,,1428554336,20121119;083340,,N/A,:289634466.106696:1556042381.0,20121119;083836,--,--,--,--,EXECUTION,0,0,-1031.97,LMT
U1234567,USD,FUT,1,VXZ2,VIX 19DEC12,105079271,,,,,13455763,VIX,,301554113,20121119,20121119,84051,20121120,ExchTrade,CFE,2,17.63,1000,35260,-35260,0,-3.94,USD,16.6,C,P;,37196.06,1932.12,-2060,0,,,0,,12/19/2012,,BUY,233626476,0000d388.50aa2672.02.01,0008b710.0000e969.50a9c0ee.0002,,1428554336,20121119;083340,,N/A,:289634466.106696:1556043572.0,20121119;084051,--,--,--,--,EXECUTION,0,0,-2063.94,LMT
U1234567,USD,FUT,1,VXZ2,VIX 19DEC12,105079271,,,,,13455763,VIX,,301554119,20121119,20121119,84055,20121120,ExchTrade,CFE,5,17.63,1000,88150,-88150,0,-9.85,USD,16.6,C,P;,93140.15,4980.3,-5150,0,,,0,,12/19/2012,,BUY,233626476,0000d388.50aa2674.02.01,0008b710.0000e969.50a9c0ee.0002,,1428554336,20121119;083340,,N/A,:289634466.106696:1556043901.0,20121119;084055,--,--,--,--,EXECUTION,0,0,-5159.85,LMT
U1234567,USD,FUT,1,VXZ2,VIX 19DEC12,105079271,,,,,13455763,VIX,,301554281,20121119,20121119,84208,20121120,ExchTrade,CFE,21,17.68,1000,371280,-371280,0,-41.37,USD,16.6,C,P;,394078.63,22757.26,-22680,0,,,0,,12/19/2012,,BUY,233626476,0000d388.50aa267d.02.01,0008b710.0000e969.50a9c0ee.0002,,1428554336,20121119;083340,,N/A,:289634466.106696:1556045119.0,20121119;084208,--,--,--,--,EXECUTION,0,0,-22721.37,LMT
U1234567,USD,FUT,1,VXZ2,VIX 19DEC12,105079271,,,,,13455763,VIX,,301554285,20121119,20121119,84211,20121120,ExchTrade,CFE,10,17.68,1000,176800,-176800,0,-19.7,USD,16.6,C,P;,186330.3,9510.6,-10800,0,,,0,,12/19/2012,,BUY,233626476,0000d388.50aa267f.02.01,0008b710.0000e969.50a9c0ee.0002,,1428554336,20121119;083340,,N/A,:289634466.106696:1556045196.0,20121119;084211,--,--,--,--,EXECUTION,0,0,-10819.7,LMT
U1234567,USD,FUT,1,VXZ2,VIX 19DEC12,105079271,,,,,13455763,VIX,,301554288,20121119,20121119,84212,20121120,ExchTrade,CFE,21,17.68,1000,371280,-371280,0,-41.37,USD,16.6,C,P;,379638.63,8317.26,-22680,0,,,0,,12/19/2012,,BUY,233626476,0000d388.50aa2681.02.01,0008b710.0000e969.50a9c0ee.0002,,1428554336,20121119;083340,,N/A,:289634466.106696:1556045220.0,20121119;084212,--,--,--,--,EXECUTION,0,0,-22721.37,LMT
U1234567,USD,FUT,1,VXZ2,VIX 19DEC12,105079271,,,,,13455763,VIX,,301554292,20121119,20121119,84213,20121120,ExchTrade,CFE,10,17.68,1000,176800,-176800,0,-19.7,USD,16.6,C,P;,180700.3,3880.6,-10800,0,,,0,,12/19/2012,,BUY,233626476,0000d388.50aa2682.02.01,0008b710.0000e969.50a9c0ee.0002,,1428554336,20121119;083340,,N/A,:289634466.106696:1556045232.0,20121119;084213,--,--,--,--,EXECUTION,0,0,-10819.7,LMT
U1234567,USD,FUT,1,VXZ2,VIX 19DEC12,105079271,,,,,13455763,VIX,,301554293,20121119,20121119,84213,20121120,ExchTrade,CFE,5,17.68,1000,88400,-88400,0,-9.85,USD,16.6,C,P;,90320.15,1910.3,-5400,0,,,0,,12/19/2012,,BUY,233626476,0000d388.50aa2683.02.01,0008b710.0000e969.50a9c0ee.0002,,1428554336,20121119;083340,,N/A,:289634466.106696:1556045242.0,20121119;084213,--,--,--,--,EXECUTION,0,0,-5409.85,LMT
U1234567,USD,FUT,1,VXZ2,VIX 19DEC12,105079271,,,,,13455763,VIX,,301554294,20121119,20121119,84213,20121120,ExchTrade,CFE,5,17.68,1000,88400,-88400,0,-9.85,USD,16.6,C,P;,90410.15,2000.3,-5400,0,,,0,,12/19/2012,,BUY,233626476,0000d388.50aa2684.02.01,0008b710.0000e969.50a9c0ee.0002,,1428554336,20121119;083340,,N/A,:289634466.106696:1556045252.0,20121119;084213,--,--,--,--,EXECUTION,0,0,-5409.85,LMT
U1234567,USD,FUT,1,VXZ2,VIX 19DEC12,105079271,,,,,13455763,VIX,,301554299,20121119,20121119,84214,20121120,ExchTrade,CFE,2,17.68,1000,35360,-35360,0,-3.94,USD,16.6,C,P;,36256.06,892.12,-2160,0,,,0,,12/19/2012,,BUY,233626476,0000d388.50aa2685.02.01,0008b710.0000e969.50a9c0ee.0002,,1428554336,20121119;083340,,N/A,:289634466.106696:1556045264.0,20121119;084214,--,--,--,--,EXECUTION,0,0,-2163.94,LMT
U1234567,USD,FUT,1,VXZ2,VIX 19DEC12,105079271,,,,,13455763,VIX,,301572102,20121119,20121119,94632,20121120,ExchTrade,CFE,1,17.28,1000,17280,-17280,0,-1.97,USD,16.6,C,P;,18128.03,846.06,-680,0,,,0,,12/19/2012,,BUY,233640164,0000d388.50aa282f.02.01,0008b710.0000e969.50a9c123.0001,,1428554351,20121119;094618,,N/A,:290498120.106696:1556096461.0,20121119;094632,--,--,--,--,EXECUTION,0,0,-681.97,LMT
U1234567,USD,FUT,1,VXZ2,VIX 19DEC12,105079271,,,,,13455763,VIX,,301572476,20121119,20121119,94717,20121120,ExchTrade,CFE,2,17.31,1000,34620,-34620,0,-3.94,USD,16.6,C,P;,36236.06,1612.12,-1420,0,,,0,,12/19/2012,,BUY,233640164,0000d388.50aa2836.02.01,0008b710.0000e969.50a9c123.0001,,1428554351,20121119;094618,,N/A,:290498120.106696:1556097375.0,20121119;094717,--,--,--,--,EXECUTION,0,0,-1423.94,LMT
U1234567,USD,FUT,1,VXZ2,VIX 19DEC12,105079271,,,,,13455763,VIX,,301572099,20121119,20121119,94802,20121120,ExchTrade,CFE,2,17.31,1000,34620,-34620,0,-3.94,USD,16.6,C,P;,36576.06,1952.12,-1420,0,,,0,,12/19/2012,,BUY,233640164,0000d388.50aa2846.02.01,0008b710.0000e969.50a9c123.0001,,1428554351,20121119;094618,,N/A,:290498120.106696:1556099373.0,20121119;094802,--,--,--,--,EXECUTION,0,0,-1423.94,LMT
U1234567,USD,FUT,1,VXZ2,VIX 19DEC12,105079271,,,,,13455763,VIX,,301572244,20121119,20121119,94825,20121120,ExchTrade,CFE,1,17.29,1000,17290,-17290,0,-1.97,USD,16.6,C,P;,18468.03,1176.06,-690,0,,,0,,12/19/2012,,BUY,233640287,0000d388.50aa284d.02.01,0008b710.0000e969.50a9c123.0002,,1428554351,20121119;094824,,N/A,:290569279.106696:1556100547.0,20121119;094825,--,--,--,--,EXECUTION,0,0,-691.97,LMT
U1234567,USD,FUT,1,VXZ2,VIX 19DEC12,105079271,,,,,13455763,VIX,,301572248,20121119,20121119,94825,20121120,ExchTrade,CFE,1,17.29,1000,17290,-17290,0,-1.97,USD,16.6,C,P;,18468.03,1176.06,-690,0,,,0,,12/19/2012,,BUY,233640287,0000d388.50aa284f.02.01,0008b710.0000e969.50a9c123.0002,,1428554351,20121119;094824,,N/A,:290569279.106696:1556100559.0,20121119;094825,--,--,--,--,EXECUTION,0,0,-691.97,LMT
U1234567,USD,FUT,1,VXZ2,VIX 19DEC12,105079271,,,,,13455763,VIX,,301572944,20121119,20121119,94825,20121120,ExchTrade,CFE,2,17.3,1000,34600,-34600,0,-3.94,USD,16.6,C,P;,36926.06,2322.12,-1400,0,,,0,,12/19/2012,,BUY,233640287,0000d388.50aa284c.02.01,0008b710.0000e969.50a9c123.0002,,1428554351,20121119;094824,,N/A,:290569279.106696:1556100538.0,20121119;094825,--,--,--,--,EXECUTION,0,0,-1403.94,LMT
U1234567,USD,FUT,1,VXZ2,VIX 19DEC12,105079271,,,,,13455763,VIX,,301572948,20121119,20121119,94825,20121120,ExchTrade,CFE,2,17.29,1000,34580,-34580,0,-3.94,USD,16.6,C,P;,36936.06,2352.12,-1380,0,,,0,,12/19/2012,,BUY,233640287,0000d388.50aa284e.02.01,0008b710.0000e969.50a9c123.0002,,1428554351,20121119;094824,,N/A,:290569279.106696:1556100553.0,20121119;094825,--,--,--,--,EXECUTION,0,0,-1383.94,LMT
U1234567,USD,FUT,1,VXZ2,VIX 19DEC12,105079271,,,,,13455763,VIX,,301572951,20121119,20121119,94825,20121120,ExchTrade,CFE,19,17.29,1000,328510,-328510,0,-37.43,USD,16.6,C,P;,348812.57,20265.14,-13110,0,,,0,,12/19/2012,,BUY,233640287,0000d388.50aa2850.02.01,0008b710.0000e969.50a9c123.0002,,1428554351,20121119;094824,,N/A,:290569279.106696:1556100581.0,20121119;094825,--,--,--,--,EXECUTION,0,0,-13147.43,LMT
U1234567,USD,FUT,1,VXZ2,VIX 19DEC12,105079271,,,,,13455763,VIX,,301572254,20121119,20121119,94832,20121120,ExchTrade,CFE,1,17.26,1000,17260,-17260,0,-1.97,USD,16.6,C,P;,18338.03,1076.06,-660,0,,,0,,12/19/2012,,BUY,233640287,0000d388.50aa2851.02.01,0008b710.0000e969.50a9c123.0002,,1428554351,20121119;094824,,N/A,:290569279.106696:1556101016.0,20121119;094832,--,--,--,--,EXECUTION,0,0,-661.97,LMT
U1234567,USD,FUT,1,VXZ2,VIX 19DEC12,105079271,,,,,13455763,VIX,,301572256,20121119,20121119,94832,20121120,ExchTrade,CFE,1,17.26,1000,17260,-17260,0,-1.97,USD,16.6,C,P;,18338.03,1076.06,-660,0,,,0,,12/19/2012,,BUY,233640287,0000d388.50aa2853.02.01,0008b710.0000e969.50a9c123.0002,,1428554351,20121119;094824,,N/A,:290569279.106696:1556101037.0,20121119;094832,--,--,--,--,EXECUTION,0,0,-661.97,LMT
U1234567,USD,FUT,1,VXZ2,VIX 19DEC12,105079271,,,,,13455763,VIX,,301572257,20121119,20121119,94832,20121120,ExchTrade,CFE,1,17.24,1000,17240,-17240,0,-1.97,USD,16.6,C,P;,18338.03,1096.06,-640,0,,,0,,12/19/2012,,BUY,233640287,0000d388.50aa2854.02.01,0008b710.0000e969.50a9c123.0002,,1428554351,20121119;094824,,N/A,:290569279.106696:1556101047.0,20121119;094832,--,--,--,--,EXECUTION,0,0,-641.97,LMT
